@relation 'Datos-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.attribute.Remove-R11-weka.filters.unsupervised.attribute.Remove-R8-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Remove-R12-13,16'

@attribute age numeric
@attribute job {housemaid,services,admin.,blue-collar,technician,retired,management,unemployed,self-employed,entrepreneur,student}
@attribute marital {married,single,divorced}
@attribute education {basic.4y,high.school,basic.6y,basic.9y,professional.course,university.degree,illiterate}
@attribute default {no,yes}
@attribute housing {no,yes}
@attribute loan {no,yes}
@attribute month {may,jun,jul,aug,oct,nov,dec,mar,apr,sep}
@attribute day_of_week {mon,tue,wed,thu,fri}
@attribute campaign numeric
@attribute previous numeric
@attribute cons.price.idx numeric
@attribute cons.conf.idx numeric
@attribute nr.employed numeric
@attribute y {no,yes}

@data
33,blue-collar,single,basic.4y,no,yes,no,apr,thu,1,0,93.075,-47.1,5099.1,yes
48,entrepreneur,married,university.degree,no,no,no,apr,thu,1,2,93.075,-47.1,5099.1,no
57,retired,married,university.degree,no,no,no,apr,thu,1,1,93.075,-47.1,5099.1,no
55,admin.,divorced,university.degree,no,no,no,apr,thu,1,0,93.075,-47.1,5099.1,yes
22,student,single,high.school,no,no,no,apr,thu,1,0,93.075,-47.1,5099.1,yes
54,management,married,university.degree,no,no,no,apr,thu,1,1,93.075,-47.1,5099.1,no
40,technician,married,professional.course,no,yes,no,apr,thu,2,1,93.075,-47.1,5099.1,yes
31,admin.,single,high.school,no,yes,yes,apr,thu,1,0,93.075,-47.1,5099.1,no
73,retired,married,university.degree,no,yes,no,apr,thu,1,1,93.075,-47.1,5099.1,no
71,retired,divorced,basic.4y,no,no,yes,apr,thu,1,1,93.075,-47.1,5099.1,no
28,admin.,married,university.degree,no,no,no,apr,thu,1,2,93.075,-47.1,5099.1,yes
41,technician,divorced,professional.course,no,yes,no,apr,thu,1,0,93.075,-47.1,5099.1,yes
43,admin.,married,university.degree,no,yes,no,apr,thu,2,0,93.075,-47.1,5099.1,no
35,management,married,university.degree,no,yes,yes,apr,thu,1,0,93.075,-47.1,5099.1,yes
58,retired,divorced,university.degree,no,no,no,apr,thu,1,1,93.075,-47.1,5099.1,no
32,self-employed,single,university.degree,no,yes,no,apr,thu,2,0,93.075,-47.1,5099.1,no
20,student,single,high.school,no,yes,no,apr,thu,1,0,93.075,-47.1,5099.1,yes
38,admin.,single,university.degree,no,yes,yes,apr,thu,2,0,93.075,-47.1,5099.1,yes
47,admin.,married,university.degree,no,yes,yes,apr,thu,1,1,93.075,-47.1,5099.1,no
40,self-employed,single,university.degree,no,yes,no,apr,thu,1,0,93.075,-47.1,5099.1,yes
34,admin.,single,professional.course,no,no,no,apr,thu,2,0,93.075,-47.1,5099.1,no
28,student,single,high.school,no,no,no,apr,thu,3,0,93.075,-47.1,5099.1,no
41,admin.,single,high.school,no,yes,no,apr,thu,2,0,93.075,-47.1,5099.1,yes
18,student,single,basic.4y,no,yes,yes,apr,thu,2,0,93.075,-47.1,5099.1,no
41,technician,divorced,professional.course,no,yes,no,apr,thu,2,0,93.075,-47.1,5099.1,yes
25,admin.,single,university.degree,no,no,yes,apr,thu,2,0,93.075,-47.1,5099.1,no
23,student,single,high.school,no,yes,no,apr,thu,3,0,93.075,-47.1,5099.1,no
47,admin.,married,university.degree,no,no,no,apr,thu,1,0,93.075,-47.1,5099.1,no
44,technician,single,professional.course,no,no,no,apr,thu,1,0,93.075,-47.1,5099.1,no
56,entrepreneur,married,university.degree,no,no,yes,apr,thu,1,0,93.075,-47.1,5099.1,no
33,blue-collar,single,basic.4y,no,yes,yes,apr,thu,1,0,93.075,-47.1,5099.1,yes
24,technician,single,university.degree,no,yes,no,apr,thu,1,0,93.075,-47.1,5099.1,yes
28,admin.,married,university.degree,no,yes,no,apr,thu,1,0,93.075,-47.1,5099.1,no
36,admin.,married,university.degree,no,yes,no,apr,thu,1,1,93.075,-47.1,5099.1,yes
58,retired,married,basic.4y,no,no,no,apr,thu,1,1,93.075,-47.1,5099.1,yes
49,technician,married,professional.course,no,no,no,apr,thu,2,0,93.075,-47.1,5099.1,yes
41,technician,divorced,professional.course,no,no,no,apr,thu,2,1,93.075,-47.1,5099.1,yes
51,housemaid,married,university.degree,no,yes,yes,apr,thu,2,0,93.075,-47.1,5099.1,no
28,student,single,high.school,no,yes,no,apr,thu,1,1,93.075,-47.1,5099.1,no
45,management,married,university.degree,no,yes,no,apr,thu,1,0,93.075,-47.1,5099.1,yes
49,technician,single,university.degree,no,yes,no,apr,thu,2,0,93.075,-47.1,5099.1,yes
49,management,married,university.degree,no,no,yes,apr,thu,1,0,93.075,-47.1,5099.1,no
49,management,married,university.degree,no,yes,no,apr,thu,1,1,93.075,-47.1,5099.1,yes
29,management,single,high.school,no,yes,no,apr,thu,2,1,93.075,-47.1,5099.1,no
59,admin.,married,high.school,no,yes,no,apr,thu,3,1,93.075,-47.1,5099.1,no
33,admin.,married,high.school,no,no,no,apr,thu,2,1,93.075,-47.1,5099.1,no
48,entrepreneur,married,university.degree,no,no,no,apr,thu,2,0,93.075,-47.1,5099.1,yes
40,services,married,basic.9y,no,yes,no,apr,thu,2,1,93.075,-47.1,5099.1,no
28,admin.,married,university.degree,no,no,no,apr,thu,2,1,93.075,-47.1,5099.1,no
34,technician,married,university.degree,no,no,no,apr,thu,6,0,93.075,-47.1,5099.1,no
32,blue-collar,married,professional.course,no,yes,yes,apr,thu,3,0,93.075,-47.1,5099.1,no
30,admin.,single,university.degree,no,yes,yes,apr,thu,2,0,93.075,-47.1,5099.1,yes
37,self-employed,single,university.degree,no,yes,no,apr,thu,1,0,93.075,-47.1,5099.1,no
66,unemployed,single,basic.4y,no,no,no,apr,thu,1,0,93.075,-47.1,5099.1,no
38,admin.,single,university.degree,no,yes,no,apr,thu,2,0,93.075,-47.1,5099.1,no
46,admin.,married,basic.6y,no,yes,no,apr,thu,1,0,93.075,-47.1,5099.1,no
38,retired,divorced,basic.9y,no,yes,no,apr,thu,3,1,93.075,-47.1,5099.1,no
66,unemployed,single,basic.4y,no,yes,no,apr,thu,1,0,93.075,-47.1,5099.1,yes
35,services,divorced,high.school,no,no,no,apr,thu,1,0,93.075,-47.1,5099.1,no
41,management,married,high.school,no,yes,no,apr,thu,2,0,93.075,-47.1,5099.1,no
32,blue-collar,married,professional.course,no,no,no,apr,thu,2,0,93.075,-47.1,5099.1,no
25,blue-collar,single,basic.9y,no,yes,no,apr,thu,1,0,93.075,-47.1,5099.1,no
48,entrepreneur,married,university.degree,no,yes,no,apr,thu,3,0,93.075,-47.1,5099.1,no
33,blue-collar,single,professional.course,no,yes,no,apr,thu,2,0,93.075,-47.1,5099.1,yes
71,retired,divorced,basic.4y,no,yes,no,apr,thu,1,0,93.075,-47.1,5099.1,no
33,technician,married,basic.9y,no,yes,no,apr,thu,2,0,93.075,-47.1,5099.1,no
25,student,single,university.degree,no,yes,no,apr,thu,1,1,93.075,-47.1,5099.1,no
30,admin.,married,university.degree,no,yes,no,apr,thu,2,0,93.075,-47.1,5099.1,yes
25,student,single,university.degree,no,no,no,apr,thu,1,0,93.075,-47.1,5099.1,no
34,technician,married,university.degree,no,yes,no,apr,thu,2,1,93.075,-47.1,5099.1,no
38,admin.,single,university.degree,no,yes,no,apr,thu,1,0,93.075,-47.1,5099.1,yes
24,admin.,single,university.degree,no,yes,no,apr,thu,3,0,93.075,-47.1,5099.1,yes
32,blue-collar,married,professional.course,no,yes,no,apr,thu,2,1,93.075,-47.1,5099.1,no
53,technician,married,professional.course,no,yes,no,apr,thu,1,0,93.075,-47.1,5099.1,yes
32,admin.,single,high.school,no,no,no,apr,thu,1,0,93.075,-47.1,5099.1,yes
33,admin.,single,high.school,no,no,no,apr,thu,3,0,93.075,-47.1,5099.1,yes
49,management,married,university.degree,no,yes,no,apr,thu,3,0,93.075,-47.1,5099.1,no
29,admin.,single,professional.course,no,no,no,apr,thu,3,0,93.075,-47.1,5099.1,yes
31,admin.,single,university.degree,no,yes,no,apr,thu,3,0,93.075,-47.1,5099.1,yes
37,admin.,married,high.school,no,no,no,apr,thu,3,0,93.075,-47.1,5099.1,no
61,retired,divorced,university.degree,no,no,no,apr,thu,2,0,93.075,-47.1,5099.1,yes
32,student,married,high.school,no,yes,no,apr,thu,1,0,93.075,-47.1,5099.1,yes
60,unemployed,married,high.school,no,yes,no,apr,thu,2,1,93.075,-47.1,5099.1,yes
60,admin.,married,professional.course,no,yes,no,apr,thu,1,0,93.075,-47.1,5099.1,no
56,entrepreneur,married,university.degree,no,no,no,apr,thu,1,0,93.075,-47.1,5099.1,no
32,blue-collar,married,professional.course,no,yes,no,apr,thu,2,0,93.075,-47.1,5099.1,yes
35,services,married,high.school,no,no,no,apr,thu,2,0,93.075,-47.1,5099.1,yes
64,admin.,married,university.degree,no,no,yes,apr,thu,3,1,93.075,-47.1,5099.1,yes
56,entrepreneur,married,university.degree,no,yes,no,apr,thu,1,0,93.075,-47.1,5099.1,yes
27,student,single,university.degree,no,yes,no,apr,thu,1,0,93.075,-47.1,5099.1,no
39,services,married,university.degree,no,yes,no,apr,thu,1,0,93.075,-47.1,5099.1,no
30,admin.,single,university.degree,no,yes,no,apr,thu,1,1,93.075,-47.1,5099.1,yes
40,self-employed,single,university.degree,no,yes,yes,apr,thu,1,1,93.075,-47.1,5099.1,yes
30,admin.,married,university.degree,no,no,no,apr,thu,1,0,93.075,-47.1,5099.1,no
30,student,single,high.school,no,yes,no,apr,thu,2,0,93.075,-47.1,5099.1,no
32,student,married,high.school,no,no,no,apr,thu,2,0,93.075,-47.1,5099.1,yes
42,services,married,high.school,no,yes,no,apr,thu,1,0,93.075,-47.1,5099.1,yes
57,retired,married,university.degree,no,yes,no,apr,thu,1,1,93.075,-47.1,5099.1,no
25,admin.,single,university.degree,no,yes,no,apr,thu,2,0,93.075,-47.1,5099.1,yes
27,admin.,single,professional.course,no,yes,yes,apr,thu,3,0,93.075,-47.1,5099.1,no
49,admin.,divorced,university.degree,no,yes,no,apr,thu,3,0,93.075,-47.1,5099.1,no
24,student,single,high.school,no,no,yes,apr,thu,1,0,93.075,-47.1,5099.1,no
56,entrepreneur,married,university.degree,no,yes,yes,apr,thu,1,0,93.075,-47.1,5099.1,yes
66,unemployed,single,basic.4y,no,yes,no,apr,thu,11,0,93.075,-47.1,5099.1,no
88,retired,divorced,high.school,no,yes,no,may,mon,2,0,92.893,-46.2,5099.1,no
63,retired,married,high.school,no,yes,no,may,mon,3,0,92.893,-46.2,5099.1,no
38,management,married,university.degree,no,no,no,may,mon,3,0,92.893,-46.2,5099.1,no
57,entrepreneur,married,basic.9y,no,yes,no,may,mon,2,0,92.893,-46.2,5099.1,no
35,blue-collar,single,basic.9y,no,yes,no,may,mon,2,1,92.893,-46.2,5099.1,yes
61,retired,married,high.school,no,yes,no,may,mon,5,0,92.893,-46.2,5099.1,no
21,student,single,university.degree,no,yes,yes,may,mon,2,0,92.893,-46.2,5099.1,yes
59,housemaid,married,professional.course,no,no,no,may,mon,2,0,92.893,-46.2,5099.1,yes
46,technician,married,high.school,no,no,no,may,mon,5,1,92.893,-46.2,5099.1,no
36,entrepreneur,married,university.degree,no,no,no,may,mon,4,0,92.893,-46.2,5099.1,yes
33,technician,married,professional.course,no,yes,no,may,mon,3,0,92.893,-46.2,5099.1,no
39,admin.,married,high.school,no,yes,no,may,mon,3,0,92.893,-46.2,5099.1,yes
42,services,married,high.school,no,no,no,may,mon,2,0,92.893,-46.2,5099.1,no
31,admin.,single,university.degree,no,yes,no,may,mon,1,0,92.893,-46.2,5099.1,no
30,admin.,single,university.degree,no,yes,no,may,mon,4,1,92.893,-46.2,5099.1,no
35,admin.,single,high.school,no,yes,yes,may,mon,1,1,92.893,-46.2,5099.1,no
44,entrepreneur,single,professional.course,no,no,no,may,mon,1,0,92.893,-46.2,5099.1,no
60,management,married,university.degree,no,yes,no,may,mon,1,0,92.893,-46.2,5099.1,no
35,services,married,basic.6y,no,no,no,may,mon,2,2,92.893,-46.2,5099.1,yes
28,self-employed,single,university.degree,no,yes,no,may,mon,1,0,92.893,-46.2,5099.1,no
60,blue-collar,married,basic.9y,no,yes,no,may,mon,1,1,92.893,-46.2,5099.1,yes
36,management,married,university.degree,no,yes,no,may,mon,1,1,92.893,-46.2,5099.1,yes
60,admin.,married,university.degree,no,yes,no,may,mon,2,0,92.893,-46.2,5099.1,yes
31,admin.,divorced,university.degree,no,no,no,may,mon,1,1,92.893,-46.2,5099.1,no
26,services,single,high.school,no,yes,no,may,mon,1,0,92.893,-46.2,5099.1,yes
30,admin.,married,professional.course,no,yes,no,may,mon,1,0,92.893,-46.2,5099.1,no
49,admin.,married,university.degree,no,yes,yes,may,mon,1,0,92.893,-46.2,5099.1,no
58,retired,married,university.degree,no,yes,no,may,mon,1,0,92.893,-46.2,5099.1,no
30,management,single,university.degree,no,yes,yes,may,mon,1,0,92.893,-46.2,5099.1,yes
31,admin.,divorced,university.degree,no,yes,no,may,mon,1,0,92.893,-46.2,5099.1,yes
81,retired,married,basic.9y,no,no,no,may,mon,2,1,92.893,-46.2,5099.1,no
39,admin.,married,high.school,no,no,no,may,mon,1,0,92.893,-46.2,5099.1,yes
41,technician,married,university.degree,no,yes,yes,may,mon,1,2,92.893,-46.2,5099.1,yes
30,unemployed,married,high.school,no,no,no,may,mon,1,1,92.893,-46.2,5099.1,yes
39,admin.,married,high.school,no,yes,no,may,mon,3,1,92.893,-46.2,5099.1,yes
35,services,married,basic.6y,no,yes,no,may,mon,1,1,92.893,-46.2,5099.1,no
36,admin.,married,high.school,no,yes,no,may,mon,1,0,92.893,-46.2,5099.1,no
65,management,married,university.degree,no,no,no,may,mon,3,1,92.893,-46.2,5099.1,yes
28,admin.,married,university.degree,no,yes,no,may,mon,1,0,92.893,-46.2,5099.1,yes
36,blue-collar,married,basic.9y,no,yes,no,may,mon,1,0,92.893,-46.2,5099.1,no
34,services,married,professional.course,no,yes,yes,may,mon,3,0,92.893,-46.2,5099.1,no
36,unemployed,single,university.degree,no,yes,no,may,mon,4,0,92.893,-46.2,5099.1,yes
50,blue-collar,married,basic.6y,no,yes,no,may,mon,3,1,92.893,-46.2,5099.1,yes
35,services,married,basic.6y,no,no,no,may,mon,1,1,92.893,-46.2,5099.1,yes
26,student,single,university.degree,no,no,yes,may,mon,2,0,92.893,-46.2,5099.1,no
52,admin.,single,high.school,no,no,no,may,mon,3,0,92.893,-46.2,5099.1,no
34,services,married,professional.course,no,yes,no,may,mon,2,0,92.893,-46.2,5099.1,no
25,technician,married,university.degree,no,yes,no,may,mon,2,0,92.893,-46.2,5099.1,no
28,blue-collar,married,basic.6y,no,no,no,may,mon,2,0,92.893,-46.2,5099.1,no
43,entrepreneur,married,basic.6y,no,yes,no,may,mon,3,1,92.893,-46.2,5099.1,no
51,blue-collar,married,basic.4y,no,yes,no,may,mon,2,0,92.893,-46.2,5099.1,no
30,services,single,high.school,no,yes,yes,may,mon,2,1,92.893,-46.2,5099.1,no
59,retired,married,basic.6y,no,no,no,may,mon,2,0,92.893,-46.2,5099.1,no
27,student,single,high.school,no,no,no,may,mon,2,1,92.893,-46.2,5099.1,no
27,management,single,university.degree,no,yes,no,may,mon,2,0,92.893,-46.2,5099.1,no
32,student,single,university.degree,no,no,yes,may,mon,2,0,92.893,-46.2,5099.1,no
66,management,married,university.degree,no,no,no,may,mon,4,1,92.893,-46.2,5099.1,no
31,admin.,single,university.degree,no,yes,no,may,mon,2,0,92.893,-46.2,5099.1,yes
49,admin.,married,university.degree,no,yes,no,may,mon,5,0,92.893,-46.2,5099.1,no
52,admin.,single,high.school,no,no,no,may,mon,2,0,92.893,-46.2,5099.1,no
57,admin.,single,university.degree,no,no,yes,may,mon,3,0,92.893,-46.2,5099.1,yes
31,student,single,university.degree,no,no,yes,may,mon,2,0,92.893,-46.2,5099.1,no
25,technician,married,university.degree,no,no,no,may,mon,1,2,92.893,-46.2,5099.1,no
36,technician,married,university.degree,no,no,yes,may,mon,2,1,92.893,-46.2,5099.1,yes
42,admin.,married,professional.course,no,yes,no,may,mon,1,0,92.893,-46.2,5099.1,no
62,retired,married,professional.course,no,yes,no,may,mon,4,0,92.893,-46.2,5099.1,no
42,admin.,married,professional.course,no,no,yes,may,mon,1,0,92.893,-46.2,5099.1,yes
53,admin.,divorced,university.degree,no,yes,no,may,mon,1,0,92.893,-46.2,5099.1,yes
27,management,single,university.degree,no,no,no,may,mon,4,0,92.893,-46.2,5099.1,no
35,services,married,high.school,no,no,no,may,mon,4,0,92.893,-46.2,5099.1,no
26,admin.,single,university.degree,no,yes,no,may,mon,2,0,92.893,-46.2,5099.1,no
30,unemployed,married,high.school,no,yes,no,may,mon,3,1,92.893,-46.2,5099.1,yes
59,retired,married,basic.6y,no,yes,no,may,mon,6,0,92.893,-46.2,5099.1,yes
39,blue-collar,married,basic.9y,no,no,no,may,mon,3,0,92.893,-46.2,5099.1,no
45,blue-collar,married,basic.9y,no,yes,yes,may,mon,4,0,92.893,-46.2,5099.1,no
43,admin.,single,university.degree,no,yes,no,may,mon,6,0,92.893,-46.2,5099.1,no
33,services,married,high.school,no,no,yes,may,mon,2,1,92.893,-46.2,5099.1,no
35,blue-collar,married,basic.4y,no,yes,no,may,mon,3,0,92.893,-46.2,5099.1,no
34,services,married,professional.course,no,no,no,may,mon,3,0,92.893,-46.2,5099.1,no
33,blue-collar,married,high.school,no,yes,yes,may,mon,2,1,92.893,-46.2,5099.1,no
33,blue-collar,married,high.school,no,yes,no,may,mon,2,0,92.893,-46.2,5099.1,no
60,blue-collar,married,university.degree,no,yes,no,may,mon,5,0,92.893,-46.2,5099.1,no
34,services,married,professional.course,no,no,no,may,mon,4,0,92.893,-46.2,5099.1,no
30,admin.,single,university.degree,no,no,no,may,mon,6,0,92.893,-46.2,5099.1,no
42,services,married,high.school,no,yes,no,may,mon,3,0,92.893,-46.2,5099.1,no
53,management,married,high.school,no,yes,no,may,mon,2,1,92.893,-46.2,5099.1,no
31,admin.,single,university.degree,no,yes,no,may,mon,4,0,92.893,-46.2,5099.1,yes
42,admin.,married,professional.course,no,yes,yes,may,mon,2,0,92.893,-46.2,5099.1,no
45,blue-collar,married,basic.9y,no,yes,no,may,mon,2,0,92.893,-46.2,5099.1,no
49,unemployed,married,high.school,no,yes,no,may,mon,1,0,92.893,-46.2,5099.1,no
57,technician,married,university.degree,no,yes,no,may,mon,2,1,92.893,-46.2,5099.1,no
55,technician,married,basic.9y,no,no,no,may,mon,1,0,92.893,-46.2,5099.1,no
25,technician,married,university.degree,no,yes,yes,may,mon,1,0,92.893,-46.2,5099.1,no
35,admin.,married,professional.course,no,yes,no,may,mon,2,1,92.893,-46.2,5099.1,no
27,blue-collar,married,high.school,no,no,no,may,mon,2,0,92.893,-46.2,5099.1,no
31,student,single,university.degree,no,no,yes,may,mon,3,0,92.893,-46.2,5099.1,no
58,retired,married,university.degree,no,yes,no,may,mon,2,0,92.893,-46.2,5099.1,no
43,admin.,married,professional.course,no,yes,yes,may,mon,3,0,92.893,-46.2,5099.1,no
31,admin.,divorced,university.degree,no,yes,yes,may,mon,3,0,92.893,-46.2,5099.1,no
31,services,married,high.school,no,no,no,may,mon,6,0,92.893,-46.2,5099.1,yes
38,admin.,single,university.degree,no,no,no,may,mon,3,0,92.893,-46.2,5099.1,no
36,entrepreneur,married,basic.9y,no,no,no,may,mon,2,0,92.893,-46.2,5099.1,no
42,admin.,married,university.degree,no,yes,no,may,mon,5,0,92.893,-46.2,5099.1,no
41,admin.,single,high.school,no,yes,no,may,mon,3,1,92.893,-46.2,5099.1,no
35,services,married,high.school,no,no,no,may,mon,3,1,92.893,-46.2,5099.1,no
39,technician,married,professional.course,no,yes,no,may,mon,3,1,92.893,-46.2,5099.1,yes
27,technician,single,university.degree,no,yes,no,may,mon,6,0,92.893,-46.2,5099.1,no
27,technician,single,university.degree,no,yes,no,may,mon,4,1,92.893,-46.2,5099.1,no
53,admin.,married,high.school,no,yes,no,may,mon,2,0,92.893,-46.2,5099.1,no
19,student,single,university.degree,no,yes,no,may,mon,5,0,92.893,-46.2,5099.1,no
27,technician,single,university.degree,no,yes,no,may,mon,9,0,92.893,-46.2,5099.1,no
44,admin.,divorced,high.school,no,yes,no,may,mon,4,0,92.893,-46.2,5099.1,no
20,technician,single,university.degree,no,no,no,may,mon,5,0,92.893,-46.2,5099.1,yes
45,entrepreneur,married,basic.4y,no,no,no,may,mon,5,0,92.893,-46.2,5099.1,no
42,admin.,married,professional.course,no,yes,no,may,mon,3,2,92.893,-46.2,5099.1,yes
36,management,married,university.degree,no,no,yes,may,mon,4,0,92.893,-46.2,5099.1,no
31,blue-collar,married,basic.6y,no,yes,no,may,mon,7,0,92.893,-46.2,5099.1,no
34,self-employed,married,basic.4y,no,no,no,may,mon,2,0,92.893,-46.2,5099.1,no
39,blue-collar,married,basic.9y,no,no,yes,may,mon,3,2,92.893,-46.2,5099.1,no
35,admin.,married,professional.course,no,yes,no,may,mon,3,0,92.893,-46.2,5099.1,no
44,self-employed,single,professional.course,no,yes,no,may,mon,4,0,92.893,-46.2,5099.1,yes
30,self-employed,married,university.degree,no,no,no,may,mon,4,0,92.893,-46.2,5099.1,no
51,blue-collar,married,basic.4y,no,yes,no,may,mon,2,0,92.893,-46.2,5099.1,no
31,technician,single,university.degree,no,no,no,may,mon,4,0,92.893,-46.2,5099.1,no
34,admin.,single,university.degree,no,no,no,may,mon,5,0,92.893,-46.2,5099.1,no
51,blue-collar,married,basic.4y,no,yes,no,may,mon,3,0,92.893,-46.2,5099.1,yes
39,admin.,single,university.degree,no,no,no,may,mon,2,0,92.893,-46.2,5099.1,no
54,blue-collar,married,basic.4y,no,no,no,may,mon,3,0,92.893,-46.2,5099.1,no
52,admin.,married,university.degree,no,no,yes,may,mon,2,0,92.893,-46.2,5099.1,no
28,admin.,single,university.degree,no,no,no,may,mon,3,0,92.893,-46.2,5099.1,no
48,admin.,married,university.degree,no,no,yes,may,mon,3,0,92.893,-46.2,5099.1,no
42,housemaid,single,high.school,no,yes,no,may,mon,4,0,92.893,-46.2,5099.1,no
53,technician,married,professional.course,no,yes,no,may,mon,1,0,92.893,-46.2,5099.1,no
39,blue-collar,single,basic.9y,no,yes,yes,may,mon,3,1,92.893,-46.2,5099.1,no
39,blue-collar,single,basic.9y,no,no,no,may,mon,3,0,92.893,-46.2,5099.1,no
58,admin.,married,university.degree,no,yes,yes,may,mon,2,0,92.893,-46.2,5099.1,yes
56,housemaid,married,high.school,no,yes,yes,may,mon,3,1,92.893,-46.2,5099.1,no
30,technician,single,professional.course,no,no,no,may,mon,4,1,92.893,-46.2,5099.1,no
57,self-employed,married,university.degree,no,yes,no,may,mon,3,0,92.893,-46.2,5099.1,yes
39,admin.,married,high.school,no,yes,no,may,mon,2,2,92.893,-46.2,5099.1,no
56,admin.,married,basic.9y,no,yes,yes,may,mon,2,0,92.893,-46.2,5099.1,no
30,unemployed,married,high.school,no,yes,yes,may,mon,4,0,92.893,-46.2,5099.1,no
30,admin.,married,university.degree,no,yes,yes,may,mon,4,0,92.893,-46.2,5099.1,yes
22,student,single,high.school,no,yes,yes,may,mon,3,0,92.893,-46.2,5099.1,yes
42,admin.,married,university.degree,no,yes,no,may,mon,5,0,92.893,-46.2,5099.1,no
52,blue-collar,married,basic.4y,no,no,no,may,mon,3,0,92.893,-46.2,5099.1,no
34,services,married,professional.course,no,yes,yes,may,mon,3,0,92.893,-46.2,5099.1,no
28,technician,single,high.school,no,yes,no,may,mon,3,1,92.893,-46.2,5099.1,no
35,housemaid,single,university.degree,no,no,yes,may,mon,4,0,92.893,-46.2,5099.1,no
35,admin.,married,high.school,no,yes,yes,may,mon,10,0,92.893,-46.2,5099.1,no
32,self-employed,married,basic.6y,no,yes,no,may,mon,3,1,92.893,-46.2,5099.1,no
61,technician,divorced,professional.course,no,yes,no,may,mon,3,0,92.893,-46.2,5099.1,yes
42,admin.,married,university.degree,no,yes,no,may,mon,6,0,92.893,-46.2,5099.1,no
50,self-employed,married,high.school,no,yes,no,may,mon,3,0,92.893,-46.2,5099.1,no
41,services,single,high.school,no,yes,no,may,mon,2,0,92.893,-46.2,5099.1,no
26,student,single,high.school,no,no,no,may,mon,3,1,92.893,-46.2,5099.1,yes
40,admin.,married,university.degree,no,no,no,may,mon,4,0,92.893,-46.2,5099.1,yes
38,blue-collar,married,basic.9y,no,yes,no,may,mon,5,0,92.893,-46.2,5099.1,no
36,entrepreneur,married,basic.9y,no,no,no,may,mon,3,0,92.893,-46.2,5099.1,no
81,retired,married,basic.4y,no,no,no,may,mon,2,0,92.893,-46.2,5099.1,yes
46,services,married,basic.6y,no,yes,no,may,mon,5,0,92.893,-46.2,5099.1,no
56,technician,married,professional.course,no,yes,yes,may,mon,2,0,92.893,-46.2,5099.1,yes
59,retired,married,basic.4y,no,no,no,may,mon,6,1,92.893,-46.2,5099.1,no
21,student,single,university.degree,no,no,no,may,mon,5,0,92.893,-46.2,5099.1,yes
44,technician,married,high.school,no,no,no,may,mon,5,1,92.893,-46.2,5099.1,no
50,blue-collar,married,basic.6y,no,yes,no,may,mon,4,2,92.893,-46.2,5099.1,yes
51,technician,married,professional.course,no,yes,no,may,mon,4,0,92.893,-46.2,5099.1,no
39,admin.,married,high.school,no,no,no,may,mon,4,0,92.893,-46.2,5099.1,no
46,blue-collar,married,basic.6y,no,yes,no,may,mon,3,0,92.893,-46.2,5099.1,yes
53,technician,married,professional.course,no,no,no,may,mon,3,0,92.893,-46.2,5099.1,yes
29,management,married,university.degree,no,no,no,may,mon,5,0,92.893,-46.2,5099.1,no
39,admin.,married,high.school,no,no,no,may,mon,5,0,92.893,-46.2,5099.1,yes
39,admin.,married,university.degree,no,yes,no,may,mon,6,0,92.893,-46.2,5099.1,no
37,entrepreneur,married,university.degree,no,yes,no,may,mon,5,0,92.893,-46.2,5099.1,no
53,management,married,high.school,no,yes,no,may,mon,3,0,92.893,-46.2,5099.1,no
37,technician,single,professional.course,no,no,no,may,mon,5,0,92.893,-46.2,5099.1,no
43,blue-collar,married,basic.9y,no,yes,yes,may,mon,4,0,92.893,-46.2,5099.1,no
34,services,married,professional.course,no,yes,no,may,mon,5,0,92.893,-46.2,5099.1,no
27,student,single,university.degree,no,yes,no,may,mon,2,0,92.893,-46.2,5099.1,no
42,services,married,high.school,no,yes,no,may,mon,2,1,92.893,-46.2,5099.1,no
59,management,married,university.degree,no,no,no,may,mon,8,0,92.893,-46.2,5099.1,yes
45,admin.,married,university.degree,no,yes,no,may,mon,4,0,92.893,-46.2,5099.1,no
43,admin.,married,high.school,no,yes,no,may,mon,4,1,92.893,-46.2,5099.1,no
44,self-employed,married,high.school,no,yes,no,may,mon,1,0,92.893,-46.2,5099.1,no
57,entrepreneur,married,basic.9y,no,yes,no,may,mon,4,1,92.893,-46.2,5099.1,yes
59,admin.,married,university.degree,no,yes,no,may,mon,2,0,92.893,-46.2,5099.1,no
48,unemployed,married,professional.course,no,yes,yes,may,mon,4,1,92.893,-46.2,5099.1,no
32,services,single,high.school,no,no,no,may,mon,1,0,92.893,-46.2,5099.1,no
30,admin.,married,professional.course,no,no,no,may,mon,1,0,92.893,-46.2,5099.1,no
50,entrepreneur,married,basic.9y,no,yes,no,may,mon,5,0,92.893,-46.2,5099.1,yes
29,admin.,married,university.degree,no,yes,no,may,mon,4,1,92.893,-46.2,5099.1,no
44,self-employed,single,professional.course,no,yes,no,may,mon,5,1,92.893,-46.2,5099.1,yes
37,technician,single,professional.course,no,yes,no,may,mon,4,1,92.893,-46.2,5099.1,no
46,admin.,single,high.school,no,no,yes,may,mon,5,0,92.893,-46.2,5099.1,no
